,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
857,857,726,3,13,26.0,5220.0,200.7692307692308,3-5-7-9-12-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
858,858,735,3,13,29.0,5870.0,202.41379310344828,3-1-2-5-14-7-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
860,860,730,3,13,28.0,5870.0,209.64285714285717,3-1-2-5-14-6-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
861,861,723,3,13,25.0,5350.0,214.0,3-5-7-14-6-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
864,864,732,3,13,29.0,6530.0,225.17241379310346,3-5-7-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
865,865,725,3,13,26.0,5870.0,225.7692307692308,3-1-2-5-7-9-13*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
867,867,738,3,13,30.0,7070.0,235.66666666666663,3-1-2-5-7-9-12-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
869,869,737,3,13,29.0,6910.0,238.27586206896552,3-5-14-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
872,872,731,3,13,28.0,6910.0,246.78571428571428,3-5-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
876,876,727,3,13,26.0,6910.0,265.76923076923083,3-5-7-9-10-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
883,883,761,3,14,7.0,200.0,28.57142857142857,3-5-14*,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,884,762,3,14,8.0,500.0,62.5,3-5-7-14*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
885,885,765,3,14,18.0,1640.0,91.11111111111113,3-4-1-2-5-14*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
886,886,768,3,14,35.0,3530.0,100.85714285714286,3-11-10-9-7-14*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
887,887,767,3,14,34.0,3530.0,103.82352941176471,3-11-10-9-6-14*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
888,888,772,3,14,45.0,4900.0,108.88888888888887,3-11-10-12-9-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
889,889,770,3,14,44.0,4900.0,111.36363636363636,3-11-10-12-9-6-14*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
890,890,763,3,14,11.0,1280.0,116.36363636363636,3-1-2-5-14*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
891,891,773,3,14,45.0,5440.0,120.88888888888887,3-11-10-12-13-9-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
892,892,771,3,14,44.0,5440.0,123.63636363636364,3-11-10-12-13-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
893,893,766,3,14,19.0,2350.0,123.68421052631581,3-4-1-2-5-7-14*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
894,894,774,3,14,48.0,7240.0,150.83333333333334,3-11-10-12-9-7-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
895,895,769,3,14,38.0,5840.0,153.68421052631578,3-11-10-9-7-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
896,896,764,3,14,12.0,1940.0,161.66666666666666,3-1-2-5-7-14*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
898,898,1884,3,14,23.0,4900.0,213.0434782608696,3-5-7-9-6-14*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
899,899,1885,3,14,27.0,7050.0,261.1111111111111,3-1-2-5-7-9-6-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
900,900,776,4,5,8.0,400.0,50.0,4-3-5*,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,901,779,4,5,13.0,1040.0,80.0,4-1-3-5*,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,902,777,4,5,11.0,1080.0,98.1818181818182,4-1-2-5*,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,903,778,4,5,12.0,1640.0,136.66666666666666,4-3-1-2-5*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,904,1022,4,5,41.0,6400.0,156.09756097560975,4-3-11-10-9-6-14-5*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
906,906,1021,4,5,39.0,6400.0,164.10256410256412,4-3-11-10-9-7-5*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
907,907,1023,4,5,44.0,7540.0,171.36363636363637,4-1-3-11-10-9-7-5*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
908,908,780,4,6,13.0,750.0,57.69230769230769,4-3-5-14-6*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
909,909,781,4,6,14.0,1200.0,85.71428571428571,4-3-5-7-14-6*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
910,910,785,4,6,18.0,1570.0,87.22222222222223,4-1-3-5-14-6*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
911,911,782,4,6,16.0,1690.0,105.625,4-1-2-5-14-6*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
912,912,787,4,6,19.0,2200.0,115.78947368421049,4-1-3-5-7-14-6*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
913,913,783,4,6,17.0,2350.0,138.23529411764707,4-3-1-2-5-14-6*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
914,914,784,4,6,17.0,2400.0,141.17647058823533,4-1-2-5-7-14-6*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
916,916,786,4,6,18.0,3160.0,175.55555555555554,4-3-1-2-5-7-14-6*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
922,922,788,4,6,28.0,5440.0,194.28571428571428,4-3-5-14-7-9-6*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
925,925,791,4,6,33.0,6700.0,203.03030303030303,4-1-3-5-14-7-9-6*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
926,926,789,4,6,31.0,6510.0,210.0,4-1-2-5-14-7-9-6*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
927,927,1157,4,6,25.0,5440.0,217.6,4-3-5-7-9-6*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
928,928,1160,4,6,30.0,6700.0,223.3333333333333,4-1-3-5-7-9-6*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
929,929,1158,4,6,28.0,6510.0,232.5,4-1-2-5-7-9-6*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
931,931,1159,4,6,29.0,7750.0,267.2413793103448,4-3-1-2-5-7-9-6*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
932,932,800,4,7,13.0,750.0,57.69230769230769,4-3-5-14-7*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
933,933,798,4,7,10.0,750.0,75.0,4-3-5-7*,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,934,805,4,7,18.0,1570.0,87.22222222222223,4-1-3-5-14-7*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
935,935,802,4,7,15.0,1570.0,104.66666666666669,4-1-3-5-7*,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,936,803,4,7,16.0,1690.0,105.625,4-1-2-5-14-7*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
937,937,799,4,7,13.0,1690.0,130.0,4-1-2-5-7*,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,938,804,4,7,17.0,2350.0,138.23529411764707,4-3-1-2-5-14-7*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
939,939,801,4,7,14.0,2350.0,167.85714285714286,4-3-1-2-5-7*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,944,1216,4,7,28.0,5440.0,194.28571428571428,4-3-5-14-6-9-7*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
947,947,1219,4,7,33.0,6700.0,203.03030303030303,4-1-3-5-14-6-9-7*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
948,948,1217,4,7,31.0,6510.0,210.0,4-1-2-5-14-6-9-7*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
950,950,812,4,8,19.0,510.0,26.842105263157894,4-3-5-14-8*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
951,951,813,4,8,20.0,890.0,44.5,4-3-5-7-14-8*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
952,952,817,4,8,24.0,1180.0,49.16666666666666,4-1-3-5-14-8*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
953,953,814,4,8,22.0,1220.0,55.45454545454545,4-1-2-5-14-8*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
954,954,819,4,8,25.0,1740.0,69.6,4-1-3-5-7-14-8*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
955,955,815,4,8,23.0,1810.0,78.69565217391305,4-3-1-2-5-14-8*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
956,956,816,4,8,23.0,1860.0,80.8695652173913,4-1-2-5-7-14-8*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
957,957,818,4,8,24.0,2550.0,106.25,4-3-1-2-5-7-14-8*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
966,966,1273,4,8,35.0,5890.0,168.28571428571428,4-3-5-7-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
970,970,1342,4,9,29.0,2870.0,98.96551724137932,4-3-11-10-9*,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
971,971,1343,4,9,34.0,3470.0,102.05882352941177,4-1-3-11-10-9*,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
972,972,1344,4,9,39.0,4230.0,108.46153846153848,4-3-11-10-12-9*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
973,973,1346,4,9,44.0,4850.0,110.22727272727272,4-1-3-11-10-12-9*,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
974,974,1345,4,9,39.0,4760.0,122.05128205128206,4-3-11-10-12-13-9*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
975,975,1347,4,9,44.0,5390.0,122.5,4-1-3-11-10-12-13-9*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
977,977,842,4,9,40.0,6790.0,169.75,4-1-2-5-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
979,979,830,4,9,21.0,4110.0,195.7142857142857,4-3-5-14-7-9*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
980,980,841,4,9,26.0,5190.0,199.61538461538456,4-1-3-5-14-7-9*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
981,981,836,4,9,24.0,4920.0,205.0,4-1-2-5-14-7-9*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
982,982,827,4,9,20.0,4110.0,205.5,4-3-5-14-6-9*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
983,983,838,4,9,25.0,5190.0,207.6,4-1-3-5-14-6-9*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
984,984,833,4,9,23.0,4920.0,213.91304347826087,4-1-2-5-14-6-9*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
985,985,832,4,9,23.0,5190.0,225.65217391304347,4-1-3-5-7-9*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
986,986,826,4,9,18.0,4110.0,228.3333333333333,4-3-5-7-9*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
987,987,828,4,9,21.0,4920.0,234.28571428571428,4-1-2-5-7-9*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
988,988,839,4,9,25.0,6060.0,242.4,4-3-1-2-5-14-7-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
989,989,835,4,9,24.0,6060.0,252.5,4-3-1-2-5-14-6-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
990,990,840,4,9,26.0,6700.0,257.6923076923077,4-1-3-5-7-14-6-9*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
991,991,829,4,9,21.0,5440.0,259.04761904761904,4-3-5-7-14-6-9*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
992,992,834,4,9,24.0,6510.0,271.25,4-1-2-5-7-14-6-9*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
993,993,831,4,9,22.0,6060.0,275.45454545454544,4-3-1-2-5-7-9*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
995,995,846,4,10,24.0,450.0,18.75,4-3-11-10*,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
996,996,856,4,10,29.0,790.0,27.24137931034483,4-1-3-11-10*,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
997,997,866,4,10,35.0,2260.0,64.57142857142857,4-1-2-5-3-11-10*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,870,4,10,36.0,6890.0,191.38888888888889,4-3-5-14-7-9-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1000,1000,865,4,10,35.0,6890.0,196.85714285714286,4-3-5-14-6-9-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1005,1005,863,4,10,33.0,6890.0,208.7878787878788,4-3-5-7-9-12-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1007,1007,876,4,10,38.0,8030.0,211.31578947368425,4-1-3-5-7-9-12-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1010,1010,868,4,10,36.0,7720.0,214.44444444444446,4-1-2-5-7-9-12-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1012,1012,850,4,10,26.0,5620.0,216.15384615384616,4-3-5-14-7-9-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1013,1013,862,4,10,31.0,6740.0,217.41935483870967,4-1-3-5-14-7-9-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1015,1015,857,4,10,29.0,6430.0,221.72413793103448,4-1-2-5-14-7-9-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1017,1017,859,4,10,30.0,6740.0,224.66666666666663,4-1-3-5-14-6-9-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1018,1018,847,4,10,25.0,5620.0,224.8,4-3-5-14-6-9-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1019,1019,864,4,10,33.0,7450.0,225.7575757575757,4-3-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1021,1021,853,4,10,28.0,6430.0,229.64285714285717,4-1-2-5-14-6-9-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1027,1027,852,4,10,28.0,6740.0,240.7142857142857,4-1-3-5-7-9-10*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1030,1030,845,4,10,23.0,5620.0,244.34782608695653,4-3-5-7-9-10*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1033,1033,848,4,10,26.0,6430.0,247.3076923076923,4-1-2-5-7-9-10*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1041,1041,849,4,10,26.0,7020.0,270.0,4-3-5-7-14-6-9-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1044,1044,851,4,10,27.0,7650.0,283.3333333333333,4-3-1-2-5-7-9-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1046,1046,895,4,11,14.0,180.0,12.857142857142858,4-3-11*,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1047,1047,896,4,11,19.0,480.0,25.26315789473684,4-1-3-11*,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1048,1048,897,4,11,25.0,1790.0,71.6,4-1-2-5-3-11*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1049,1049,1569,4,11,36.0,6400.0,177.77777777777774,4-3-5-14-7-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1050,1050,1568,4,11,35.0,6400.0,182.85714285714286,4-3-5-14-6-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1055,1055,898,4,11,33.0,6400.0,193.939393939394,4-3-5-7-9-10-11*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1056,1056,900,4,11,38.0,7540.0,198.42105263157902,4-1-3-5-7-9-10-11*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1057,1057,1570,4,11,36.0,7200.0,200.0,4-1-2-5-7-9-10-11*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1065,1065,904,4,12,29.0,810.0,27.931034482758626,4-3-11-10-12*,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1066,1066,928,4,12,34.0,1170.0,34.411764705882355,4-1-3-11-10-12*,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1067,1067,910,4,12,31.0,5190.0,167.41935483870967,4-3-5-14-7-9-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1068,1068,905,4,12,30.0,5190.0,173.0,4-3-5-14-6-9-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1069,1069,946,4,12,36.0,6290.0,174.72222222222226,4-1-3-5-14-7-9-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1070,1070,929,4,12,34.0,6020.0,177.05882352941174,4-1-2-5-14-7-9-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1071,1071,937,4,12,35.0,6290.0,179.71428571428572,4-1-3-5-14-6-9-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1072,1072,921,4,12,33.0,6020.0,182.42424242424244,4-1-2-5-14-6-9-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1073,1073,916,4,12,31.0,5720.0,184.5161290322581,4-3-5-14-7-9-13-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1074,1074,901,4,12,28.0,5190.0,185.35714285714286,4-3-5-7-9-12*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1076,1076,920,4,12,33.0,6290.0,190.6060606060606,4-1-3-5-7-9-12*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1077,1077,907,4,12,30.0,5720.0,190.66666666666663,4-3-5-14-6-9-13-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1079,1079,908,4,12,31.0,6020.0,194.19354838709685,4-1-2-5-7-9-12*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
