,Unnamed: 0,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
130,1545,0,11,43.0,8740.0,203.2558139534884,0-1-3-5-14-7-9-10-11*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
131,1544,0,11,42.0,8740.0,208.09523809523807,0-1-3-5-14-6-9-10-11*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
132,1542,0,11,41.0,8660.0,211.21951219512195,0-1-2-5-14-7-9-10-11*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
133,1541,0,11,40.0,8660.0,216.5,0-1-2-5-14-6-9-10-11*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
134,109,0,11,40.0,8740.0,218.5,0-1-3-5-7-9-10-11*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
135,1540,0,11,38.0,8660.0,227.8947368421053,0-1-2-5-7-9-10-11*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
136,1546,0,11,43.0,10440.0,242.7906976744186,0-1-3-5-7-14-6-9-10-11*,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
137,1543,0,11,41.0,10440.0,254.6341463414634,0-1-2-5-7-14-6-9-10-11*,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
138,140,0,12,43.0,2430.0,56.511627906976734,0-1-4-3-11-10-12*,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
139,121,0,12,36.0,2050.0,56.944444444444436,0-1-3-11-10-12*,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
140,137,0,12,42.0,4050.0,96.42857142857143,0-1-2-5-3-11-10-12*,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
141,152,0,12,53.0,6430.0,121.32075471698113,0-1-4-3-11-10-9-12*,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
142,150,0,12,46.0,5810.0,126.30434782608695,0-1-3-11-10-9-12*,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
143,1680,0,12,53.0,6970.0,131.50943396226415,0-1-4-3-11-10-9-13-12*,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
144,1678,0,12,46.0,6350.0,138.04347826086956,0-1-3-11-10-9-13-12*,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
145,145,0,12,45.0,8210.0,182.44444444444446,0-1-4-3-5-14-7-9-12*,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
146,151,0,12,52.0,9660.0,185.7692307692308,0-1-2-5-3-11-10-9-12*,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
147,141,0,12,44.0,8210.0,186.5909090909091,0-1-4-3-5-14-6-9-12*,9.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
148,149,0,12,45.0,8750.0,194.44444444444446,0-1-4-3-5-14-7-9-13-12*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
149,136,0,12,42.0,8210.0,195.47619047619045,0-1-4-3-5-7-9-12*,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,1679,0,12,52.0,10230.0,196.73076923076923,0-1-2-5-3-11-10-9-13-12*,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
151,131,0,12,38.0,7510.0,197.63157894736838,0-1-3-5-14-7-9-12*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
152,143,0,12,44.0,8750.0,198.8636363636364,0-1-4-3-5-14-6-9-13-12*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
153,127,0,12,37.0,7510.0,202.972972972973,0-1-3-5-14-6-9-12*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
154,122,0,12,36.0,7500.0,208.33333333333331,0-1-2-5-14-7-9-12*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
155,139,0,12,42.0,8750.0,208.33333333333331,0-1-4-3-5-7-9-13-12*,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
156,135,0,12,38.0,8050.0,211.84210526315792,0-1-3-5-14-7-9-13-12*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
157,115,0,12,35.0,7500.0,214.28571428571428,0-1-2-5-14-6-9-12*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
158,114,0,12,35.0,7510.0,214.57142857142856,0-1-3-5-7-9-12*,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
159,129,0,12,37.0,8050.0,217.5675675675676,0-1-3-5-14-6-9-13-12*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
160,144,0,12,45.0,9890.0,219.77777777777774,0-1-4-3-5-7-14-6-9-12*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
161,147,0,12,45.0,10010.0,222.44444444444446,0-1-4-3-5-14-7-9-10-12*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
162,126,0,12,36.0,8040.0,223.33333333333331,0-1-2-5-14-7-9-13-12*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
163,111,0,12,33.0,7500.0,227.27272727272728,0-1-2-5-7-9-12*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,142,0,12,44.0,10010.0,227.5,0-1-4-3-5-14-6-9-10-12*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
165,119,0,12,35.0,8040.0,229.7142857142857,0-1-2-5-14-6-9-13-12*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
166,118,0,12,35.0,8050.0,230.0,0-1-3-5-7-9-13-12*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
167,148,0,12,45.0,10440.0,232.0,0-1-4-3-5-7-14-6-9-13-12*,11.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
168,138,0,12,42.0,10010.0,238.33333333333331,0-1-4-3-5-7-9-10-12*,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
169,130,0,12,38.0,9140.0,240.5263157894737,0-1-3-5-7-14-6-9-12*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
170,113,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-7-9-13-12*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
171,133,0,12,38.0,9270.0,243.94736842105263,0-1-3-5-14-7-9-10-12*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
172,128,0,12,37.0,9270.0,250.54054054054055,0-1-3-5-14-6-9-10-12*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
173,134,0,12,38.0,9690.0,255.0,0-1-3-5-7-14-6-9-13-12*,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
174,120,0,12,36.0,9210.0,255.83333333333331,0-1-2-5-7-14-6-9-12*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
175,124,0,12,36.0,9220.0,256.1111111111111,0-1-2-5-14-7-9-10-12*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
176,146,0,12,45.0,11760.0,261.3333333333333,0-1-4-3-5-7-14-6-9-10-12*,11.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
177,117,0,12,35.0,9220.0,263.42857142857144,0-1-2-5-14-6-9-10-12*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
178,116,0,12,35.0,9270.0,264.85714285714283,0-1-3-5-7-9-10-12*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
179,125,0,12,36.0,9760.0,271.1111111111111,0-1-2-5-7-14-6-9-13-12*,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
180,112,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-7-9-10-12*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
181,132,0,12,38.0,10970.0,288.6842105263158,0-1-3-5-7-14-6-9-10-12*,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
182,123,0,12,36.0,11000.0,305.5555555555556,0-1-2-5-7-14-6-9-10-12*,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
183,181,0,13,44.0,4220.0,95.9090909090909,0-1-2-5-3-11-10-12-13*,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
184,1768,0,13,51.0,5430.0,106.47058823529413,0-1-4-3-11-10-9-13*,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
185,1766,0,13,44.0,4820.0,109.54545454545456,0-1-3-11-10-9-13*,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
186,1771,0,13,61.0,6970.0,114.2622950819672,0-1-4-3-11-10-12-9-13*,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
187,1769,0,13,54.0,6350.0,117.5925925925926,0-1-3-11-10-12-9-13*,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
188,1770,0,13,55.0,6970.0,126.72727272727272,0-1-4-3-11-10-9-12-13*,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
189,1767,0,13,48.0,6350.0,132.29166666666666,0-1-3-11-10-9-12-13*,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
190,192,0,13,60.0,10230.0,170.5,0-1-2-5-3-11-10-12-9-13*,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
191,190,0,13,50.0,8650.0,173.0,0-1-2-5-3-11-10-9-13*,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
192,180,0,13,43.0,7490.0,174.18604651162792,0-1-4-3-5-14-7-9-13*,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
193,178,0,13,42.0,7490.0,178.33333333333337,0-1-4-3-5-14-6-9-13*,9.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
194,187,0,13,47.0,8750.0,186.17021276595744,0-1-4-3-5-14-7-9-12-13*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
195,173,0,13,40.0,7490.0,187.25,0-1-4-3-5-7-9-13*,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
196,162,0,13,36.0,6800.0,188.88888888888889,0-1-3-5-14-7-9-13*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
197,191,0,13,54.0,10230.0,189.44444444444446,0-1-2-5-3-11-10-9-12-13*,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
198,184,0,13,46.0,8750.0,190.2173913043478,0-1-4-3-5-14-6-9-12-13*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
199,159,0,13,35.0,6800.0,194.28571428571428,0-1-3-5-14-6-9-13*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
200,182,0,13,44.0,8750.0,198.8636363636364,0-1-4-3-5-7-9-12-13*,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
201,157,0,13,34.0,6790.0,199.70588235294116,0-1-2-5-14-7-9-13*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
202,175,0,13,40.0,8050.0,201.25,0-1-3-5-14-7-9-12-13*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
203,155,0,13,33.0,6790.0,205.75757575757572,0-1-2-5-14-6-9-13*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
204,154,0,13,33.0,6800.0,206.0606060606061,0-1-3-5-7-9-13*,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
205,171,0,13,39.0,8050.0,206.41025641025644,0-1-3-5-14-6-9-12-13*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
206,168,0,13,38.0,8040.0,211.578947368421,0-1-2-5-14-7-9-12-13*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
207,179,0,13,43.0,9160.0,213.02325581395348,0-1-4-3-5-7-14-6-9-13*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
208,164,0,13,37.0,8040.0,217.29729729729732,0-1-2-5-14-6-9-12-13*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
209,163,0,13,37.0,8050.0,217.5675675675676,0-1-3-5-7-9-12-13*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
210,153,0,13,31.0,6790.0,219.03225806451616,0-1-2-5-7-9-13*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
211,186,0,13,47.0,10440.0,222.12765957446808,0-1-4-3-5-7-14-6-9-12-13*,11.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
212,189,0,13,47.0,10580.0,225.10638297872345,0-1-4-3-5-14-7-9-10-12-13*,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
213,158,0,13,35.0,8040.0,229.7142857142857,0-1-2-5-7-9-12-13*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
214,185,0,13,46.0,10580.0,230.0,0-1-4-3-5-14-6-9-10-12-13*,11.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
215,161,0,13,36.0,8420.0,233.88888888888889,0-1-3-5-7-14-6-9-13*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
216,183,0,13,44.0,10580.0,240.45454545454547,0-1-4-3-5-7-9-10-12-13*,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
217,174,0,13,40.0,9690.0,242.25,0-1-3-5-7-14-6-9-12-13*,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
218,177,0,13,40.0,9840.0,246.0,0-1-3-5-14-7-9-10-12-13*,10.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
219,156,0,13,34.0,8490.0,249.70588235294116,0-1-2-5-7-14-6-9-13*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
220,172,0,13,39.0,9840.0,252.3076923076923,0-1-3-5-14-6-9-10-12-13*,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
221,167,0,13,38.0,9760.0,256.8421052631579,0-1-2-5-7-14-6-9-12-13*,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
222,170,0,13,38.0,9790.0,257.63157894736844,0-1-2-5-14-7-9-10-12-13*,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
223,188,0,13,47.0,12340.0,262.55319148936167,0-1-4-3-5-7-14-6-9-10-12-13*,12.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
224,166,0,13,37.0,9790.0,264.59459459459464,0-1-2-5-14-6-9-10-12-13*,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
225,165,0,13,37.0,9840.0,265.945945945946,0-1-3-5-7-9-10-12-13*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
226,160,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-7-9-10-12-13*,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
227,176,0,13,40.0,11550.0,288.75,0-1-3-5-7-14-6-9-10-12-13*,11.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
228,169,0,13,38.0,11580.0,304.7368421052632,0-1-2-5-7-14-6-9-10-12-13*,11.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
229,197,0,14,25.0,2420.0,96.8,0-1-4-3-5-14*,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230,195,0,14,18.0,2020.0,112.22222222222223,0-1-3-5-14*,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,198,0,14,26.0,3100.0,119.23076923076924,0-1-4-3-5-7-14*,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
232,196,0,14,19.0,2650.0,139.4736842105263,0-1-3-5-7-14*,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,193,0,14,16.0,2320.0,145.0,0-1-2-5-14*,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234,194,0,14,17.0,3030.0,178.2352941176471,0-1-2-5-7-14*,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,1877,0,14,49.0,8740.0,178.36734693877548,0-1-3-11-10-9-7-5-14*,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
236,203,0,14,62.0,11460.0,184.83870967741936,0-1-2-5-3-11-10-12-9-7-14*,11.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
237,201,0,14,61.0,11460.0,187.8688524590164,0-1-2-5-3-11-10-12-9-6-14*,11.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
238,200,0,14,52.0,9950.0,191.34615384615384,0-1-2-5-3-11-10-9-7-14*,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
239,204,0,14,62.0,12040.0,194.19354838709683,0-1-2-5-3-11-10-12-13-9-7-14*,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
240,199,0,14,51.0,9950.0,195.09803921568627,0-1-2-5-3-11-10-9-6-14*,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
241,202,0,14,61.0,12040.0,197.37704918032787,0-1-2-5-3-11-10-12-13-9-6-14*,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
242,1876,0,14,34.0,7960.0,234.11764705882354,0-1-3-5-7-9-6-14*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
243,1875,0,14,32.0,8030.0,250.9375,0-1-2-5-7-9-6-14*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
244,205,1,2,2.0,100.0,50.0,1-2*,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,207,1,2,17.0,1640.0,96.47058823529413,1-4-3-5-2*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,206,1,2,10.0,1280.0,128.0,1-3-5-2*,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,210,1,3,10.0,380.0,38.0,1-4-3*,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,208,1,3,3.0,240.0,80.0,1-3*,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,209,1,3,9.0,1280.0,142.22222222222226,1-2-5-3*,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,561,1,3,43.0,7750.0,180.23255813953492,1-2-5-14-7-9-10-11-3*,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
251,560,1,3,42.0,7750.0,184.52380952380955,1-2-5-14-6-9-10-11-3*,9.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
252,559,1,3,40.0,7750.0,193.75,1-2-5-7-9-10-11-3*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
253,562,1,3,43.0,9480.0,220.46511627906975,1-2-5-7-14-6-9-10-11-3*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
254,211,1,4,6.0,40.0,6.666666666666668,1-4*,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,212,1,4,7.0,380.0,54.28571428571429,1-3-4*,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,213,1,4,13.0,1640.0,126.15384615384615,1-2-5-3-4*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,216,1,5,14.0,1040.0,74.28571428571429,1-4-3-5*,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,215,1,5,7.0,800.0,114.28571428571428,1-3-5*,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,214,1,5,5.0,820.0,164.0,1-2-5*,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
