,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
769,3,14,38.0,5840.0,153.68421052631578,3-11-10-9-7-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
764,3,14,12.0,1940.0,161.66666666666666,3-1-2-5-7-14*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1884,3,14,23.0,4900.0,213.04347826086956,3-5-7-9-6-14*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1885,3,14,27.0,7050.0,261.1111111111111,3-1-2-5-7-9-6-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
776,4,5,8.0,400.0,50.0,4-3-5*,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,4,5,13.0,1040.0,80.0,4-1-3-5*,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,4,5,11.0,1080.0,98.18181818181819,4-1-2-5*,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,4,5,12.0,1640.0,136.66666666666666,4-3-1-2-5*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,4,5,41.0,6400.0,156.09756097560975,4-3-11-10-9-6-14-5*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1021,4,5,39.0,6400.0,164.10256410256412,4-3-11-10-9-7-5*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1023,4,5,44.0,7540.0,171.36363636363637,4-1-3-11-10-9-7-5*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
780,4,6,13.0,750.0,57.69230769230769,4-3-5-14-6*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
781,4,6,14.0,1200.0,85.71428571428571,4-3-5-7-14-6*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
785,4,6,18.0,1570.0,87.22222222222223,4-1-3-5-14-6*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,4,6,16.0,1690.0,105.625,4-1-2-5-14-6*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787,4,6,19.0,2200.0,115.78947368421052,4-1-3-5-7-14-6*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
783,4,6,17.0,2350.0,138.23529411764707,4-3-1-2-5-14-6*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
784,4,6,17.0,2400.0,141.1764705882353,4-1-2-5-7-14-6*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
786,4,6,18.0,3160.0,175.55555555555554,4-3-1-2-5-7-14-6*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,4,6,28.0,5440.0,194.28571428571428,4-3-5-14-7-9-6*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
791,4,6,33.0,6700.0,203.03030303030303,4-1-3-5-14-7-9-6*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
789,4,6,31.0,6510.0,210.0,4-1-2-5-14-7-9-6*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1157,4,6,25.0,5440.0,217.6,4-3-5-7-9-6*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1160,4,6,30.0,6700.0,223.33333333333334,4-1-3-5-7-9-6*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1158,4,6,28.0,6510.0,232.5,4-1-2-5-7-9-6*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1159,4,6,29.0,7750.0,267.2413793103448,4-3-1-2-5-7-9-6*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
800,4,7,13.0,750.0,57.69230769230769,4-3-5-14-7*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
798,4,7,10.0,750.0,75.0,4-3-5-7*,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,4,7,18.0,1570.0,87.22222222222223,4-1-3-5-14-7*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
802,4,7,15.0,1570.0,104.66666666666667,4-1-3-5-7*,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,4,7,16.0,1690.0,105.625,4-1-2-5-14-7*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
799,4,7,13.0,1690.0,130.0,4-1-2-5-7*,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,4,7,17.0,2350.0,138.23529411764707,4-3-1-2-5-14-7*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
801,4,7,14.0,2350.0,167.85714285714286,4-3-1-2-5-7*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,4,7,28.0,5440.0,194.28571428571428,4-3-5-14-6-9-7*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1219,4,7,33.0,6700.0,203.03030303030303,4-1-3-5-14-6-9-7*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1217,4,7,31.0,6510.0,210.0,4-1-2-5-14-6-9-7*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
812,4,8,19.0,510.0,26.842105263157894,4-3-5-14-8*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
813,4,8,20.0,890.0,44.5,4-3-5-7-14-8*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
817,4,8,24.0,1180.0,49.166666666666664,4-1-3-5-14-8*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
814,4,8,22.0,1220.0,55.45454545454545,4-1-2-5-14-8*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
819,4,8,25.0,1740.0,69.6,4-1-3-5-7-14-8*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
815,4,8,23.0,1810.0,78.69565217391305,4-3-1-2-5-14-8*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
816,4,8,23.0,1860.0,80.8695652173913,4-1-2-5-7-14-8*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
818,4,8,24.0,2550.0,106.25,4-3-1-2-5-7-14-8*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1273,4,8,35.0,5890.0,168.28571428571428,4-3-5-7-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1342,4,9,29.0,2870.0,98.96551724137932,4-3-11-10-9*,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1343,4,9,34.0,3470.0,102.05882352941177,4-1-3-11-10-9*,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1344,4,9,39.0,4230.0,108.46153846153847,4-3-11-10-12-9*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1346,4,9,44.0,4850.0,110.22727272727273,4-1-3-11-10-12-9*,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1345,4,9,39.0,4760.0,122.05128205128206,4-3-11-10-12-13-9*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1347,4,9,44.0,5390.0,122.5,4-1-3-11-10-12-13-9*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
842,4,9,40.0,6790.0,169.75,4-1-2-5-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
830,4,9,21.0,4110.0,195.71428571428572,4-3-5-14-7-9*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
841,4,9,26.0,5190.0,199.6153846153846,4-1-3-5-14-7-9*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
836,4,9,24.0,4920.0,205.0,4-1-2-5-14-7-9*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
827,4,9,20.0,4110.0,205.5,4-3-5-14-6-9*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
838,4,9,25.0,5190.0,207.6,4-1-3-5-14-6-9*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
833,4,9,23.0,4920.0,213.91304347826087,4-1-2-5-14-6-9*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
832,4,9,23.0,5190.0,225.65217391304347,4-1-3-5-7-9*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
826,4,9,18.0,4110.0,228.33333333333334,4-3-5-7-9*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
828,4,9,21.0,4920.0,234.28571428571428,4-1-2-5-7-9*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
839,4,9,25.0,6060.0,242.4,4-3-1-2-5-14-7-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
835,4,9,24.0,6060.0,252.5,4-3-1-2-5-14-6-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
840,4,9,26.0,6700.0,257.6923076923077,4-1-3-5-7-14-6-9*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
829,4,9,21.0,5440.0,259.04761904761904,4-3-5-7-14-6-9*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
834,4,9,24.0,6510.0,271.25,4-1-2-5-7-14-6-9*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
831,4,9,22.0,6060.0,275.45454545454544,4-3-1-2-5-7-9*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
846,4,10,24.0,450.0,18.75,4-3-11-10*,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
856,4,10,29.0,790.0,27.24137931034483,4-1-3-11-10*,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
866,4,10,35.0,2260.0,64.57142857142857,4-1-2-5-3-11-10*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
870,4,10,36.0,6890.0,191.38888888888889,4-3-5-14-7-9-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
865,4,10,35.0,6890.0,196.85714285714286,4-3-5-14-6-9-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
863,4,10,33.0,6890.0,208.78787878787878,4-3-5-7-9-12-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
876,4,10,38.0,8030.0,211.31578947368422,4-1-3-5-7-9-12-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
868,4,10,36.0,7720.0,214.44444444444446,4-1-2-5-7-9-12-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
850,4,10,26.0,5620.0,216.15384615384616,4-3-5-14-7-9-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
862,4,10,31.0,6740.0,217.41935483870967,4-1-3-5-14-7-9-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
857,4,10,29.0,6430.0,221.72413793103448,4-1-2-5-14-7-9-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
859,4,10,30.0,6740.0,224.66666666666666,4-1-3-5-14-6-9-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
847,4,10,25.0,5620.0,224.8,4-3-5-14-6-9-10*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
864,4,10,33.0,7450.0,225.75757575757575,4-3-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
853,4,10,28.0,6430.0,229.64285714285714,4-1-2-5-14-6-9-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
852,4,10,28.0,6740.0,240.71428571428572,4-1-3-5-7-9-10*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
845,4,10,23.0,5620.0,244.34782608695653,4-3-5-7-9-10*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
848,4,10,26.0,6430.0,247.30769230769232,4-1-2-5-7-9-10*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
849,4,10,26.0,7020.0,270.0,4-3-5-7-14-6-9-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
851,4,10,27.0,7650.0,283.3333333333333,4-3-1-2-5-7-9-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
895,4,11,14.0,180.0,12.857142857142858,4-3-11*,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
896,4,11,19.0,480.0,25.263157894736842,4-1-3-11*,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
897,4,11,25.0,1790.0,71.6,4-1-2-5-3-11*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1569,4,11,36.0,6400.0,177.77777777777777,4-3-5-14-7-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1568,4,11,35.0,6400.0,182.85714285714286,4-3-5-14-6-9-10-11*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
898,4,11,33.0,6400.0,193.93939393939394,4-3-5-7-9-10-11*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
900,4,11,38.0,7540.0,198.42105263157896,4-1-3-5-7-9-10-11*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1570,4,11,36.0,7200.0,200.0,4-1-2-5-7-9-10-11*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
904,4,12,29.0,810.0,27.93103448275862,4-3-11-10-12*,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
928,4,12,34.0,1170.0,34.411764705882355,4-1-3-11-10-12*,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
910,4,12,31.0,5190.0,167.41935483870967,4-3-5-14-7-9-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
905,4,12,30.0,5190.0,173.0,4-3-5-14-6-9-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
946,4,12,36.0,6290.0,174.72222222222223,4-1-3-5-14-7-9-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
929,4,12,34.0,6020.0,177.05882352941177,4-1-2-5-14-7-9-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
937,4,12,35.0,6290.0,179.71428571428572,4-1-3-5-14-6-9-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
921,4,12,33.0,6020.0,182.42424242424244,4-1-2-5-14-6-9-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
916,4,12,31.0,5720.0,184.51612903225808,4-3-5-14-7-9-13-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
901,4,12,28.0,5190.0,185.35714285714286,4-3-5-7-9-12*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
920,4,12,33.0,6290.0,190.6060606060606,4-1-3-5-7-9-12*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
907,4,12,30.0,5720.0,190.66666666666666,4-3-5-14-6-9-13-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
908,4,12,31.0,6020.0,194.19354838709677,4-1-2-5-7-9-12*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
903,4,12,28.0,5720.0,204.28571428571428,4-3-5-7-9-13-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
924,4,12,33.0,6830.0,206.96969696969697,4-1-3-5-7-9-13-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
909,4,12,31.0,6540.0,210.96774193548387,4-3-5-7-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
914,4,12,31.0,6560.0,211.61290322580646,4-1-2-5-7-9-13-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
913,4,12,31.0,6890.0,222.25806451612902,4-3-5-14-7-9-10-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
917,4,12,32.0,7180.0,224.375,4-3-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
906,4,12,30.0,6890.0,229.66666666666666,4-3-5-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
922,4,12,33.0,8030.0,243.33333333333334,4-1-3-5-7-9-10-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
902,4,12,28.0,6890.0,246.07142857142858,4-3-5-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
911,4,12,31.0,7720.0,249.03225806451613,4-1-2-5-7-9-10-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
961,4,13,31.0,940.0,30.322580645161292,4-3-11-10-12-13*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
990,4,13,37.0,3310.0,89.45945945945945,4-3-11-10-9-13*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1785,4,13,42.0,3920.0,93.33333333333333,4-1-3-11-10-9-13*,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1787,4,13,47.0,4760.0,101.27659574468085,4-3-11-10-12-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1790,4,13,52.0,5390.0,103.65384615384616,4-1-3-11-10-12-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1784,4,13,41.0,4760.0,116.09756097560975,4-3-11-10-9-12-13*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1786,4,13,46.0,5390.0,117.17391304347827,4-1-3-11-10-9-12-13*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
955,4,13,29.0,4550.0,156.89655172413794,4-3-5-14-7-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
952,4,13,28.0,4550.0,162.5,4-3-5-14-6-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
978,4,13,34.0,5640.0,165.88235294117646,4-1-3-5-14-7-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
965,4,13,32.0,5370.0,167.8125,4-1-2-5-14-7-9-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
971,4,13,33.0,5640.0,170.9090909090909,4-1-3-5-14-6-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
960,4,13,31.0,5370.0,173.2258064516129,4-1-2-5-14-6-9-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
969,4,13,33.0,5720.0,173.33333333333334,4-3-5-14-7-9-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
951,4,13,26.0,4550.0,175.0,4-3-5-7-9-13*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
962,4,13,32.0,5720.0,178.75,4-3-5-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
959,4,13,31.0,5640.0,181.93548387096774,4-1-3-5-7-9-13*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
953,4,13,29.0,5370.0,185.17241379310346,4-1-2-5-7-9-13*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
