"","Iteration","f1_TRT","f2_ATT","Temperature","C_epoch_number","L_iteration_per_epoch","A_num_accepted_moves_per_epoch","eps_num_epochs_without_accepting_solution"
"454",153,107,7.92301255230126,2259.35540992566,30,153,0,0
"455",154,109,7.21924686192469,2259.35540992566,30,154,0,0
"456",155,114,9.46861924686193,2259.35540992566,30,155,0,0
"457",156,118,9.38493723849372,2259.35540992566,30,156,0,0
"458",157,160,6.72803347280335,2259.35540992566,30,157,0,0
"459",158,164,6.72803347280335,2259.35540992566,30,158,0,0
"460",159,160,6.72803347280335,2259.35540992566,30,159,0,0
"461",160,163,6.57740585774059,2259.35540992566,30,160,0,0
"462",161,158,6.74225941422594,2259.35540992566,30,161,0,0
"463",162,154,6.76317991631799,2259.35540992566,30,162,0,0
"464",163,154,6.76317991631799,2259.35540992566,30,163,0,0
"465",164,157,6.76317991631799,2259.35540992566,30,164,0,0
"466",165,159,6.70878661087866,2259.35540992566,30,165,0,0
"467",166,156,6.87949790794979,2259.35540992566,30,166,0,0
"468",167,160,6.87949790794979,2259.35540992566,30,167,0,0
"469",168,156,6.87949790794979,2259.35540992566,30,168,0,0
"470",169,153,7.04686192468619,2259.35540992566,30,169,0,0
"471",170,150,7.04686192468619,2259.35540992566,30,170,0,0
"472",171,146,7.04686192468619,2259.35540992566,30,171,0,0
"473",172,143,7.781589958159,2259.35540992566,30,172,0,0
"474",173,131,6.7255230125523,2259.35540992566,30,173,0,0
"475",174,127,6.7255230125523,2259.35540992566,30,174,0,0
"476",175,131,6.4744769874477,2259.35540992566,30,175,0,0
"477",176,136,6.4744769874477,2259.35540992566,30,176,0,0
"478",177,136,6.05355648535565,2259.35540992566,30,177,0,0
"479",178,136,6.05355648535565,2259.35540992566,30,178,0,0
"480",179,132,6.17907949790795,2259.35540992566,30,179,0,0
"481",180,128,6.30460251046025,2259.35540992566,30,180,0,0
"482",181,125,6.43012552301255,2259.35540992566,30,181,0,0
"483",182,128,6.43012552301255,2259.35540992566,30,182,0,0
"484",183,131,6.26778242677824,2259.35540992566,30,183,0,0
"485",184,135,6.26778242677824,2259.35540992566,30,184,0,0
"486",185,138,6.26778242677824,2259.35540992566,30,185,0,0
"487",186,135,6.26778242677824,2259.35540992566,30,186,0,0
"488",187,129,6.40167364016736,2259.35540992566,30,187,0,0
"489",188,128,6.84686192468619,2259.35540992566,30,188,0,0
"490",189,131,6.71297071129707,2259.35540992566,30,189,0,0
"491",190,134,6.67112970711297,2259.35540992566,30,190,0,0
"492",191,138,6.67112970711297,2259.35540992566,30,191,0,0
"493",192,141,6.58744769874477,2259.35540992566,30,192,0,0
"494",193,138,6.65941422594142,2259.35540992566,30,193,0,0
"495",194,135,6.80167364016736,2259.35540992566,30,194,0,0
"496",195,138,6.71799163179916,2259.35540992566,30,195,0,0
"497",196,143,6.50878661087866,2259.35540992566,30,196,0,0
"498",197,138,6.54309623430962,2259.35540992566,30,197,0,0
"499",198,133,6.55146443514644,2259.35540992566,30,198,0,0
"500",199,138,6.54309623430962,2259.35540992566,30,199,0,0
"501",200,141,6.33305439330544,2259.35540992566,30,200,0,0
"502",201,143,6.33305439330544,2259.35540992566,30,201,0,0
"503",202,138,6.41673640167364,2259.35540992566,30,202,0,0
"504",203,141,6.2744769874477,2259.35540992566,30,203,0,0
"505",204,143,6.1347280334728,2259.35540992566,30,204,0,0
"506",205,146,6.08451882845188,2259.35540992566,30,205,0,0
"507",206,143,6.08451882845188,2259.35540992566,30,206,0,0
"508",207,138,5.69372384937239,2259.35540992566,30,207,0,0
"509",208,146,5.63514644351464,2259.35540992566,30,208,0,0
"510",209,146,5.63514644351464,2259.35540992566,30,209,0,0
"511",210,141,5.64602510460251,2259.35540992566,30,210,0,0
"512",211,139,6.22928870292887,2259.35540992566,30,211,0,0
"513",212,139,6.22928870292887,2259.35540992566,30,212,0,0
"514",213,136,6.27949790794979,2259.35540992566,30,213,0,0
"515",214,131,6.30041841004184,2259.35540992566,30,214,0,0
"516",215,135,6.30041841004184,2259.35540992566,30,215,0,0
"517",216,140,6.2,2259.35540992566,30,216,0,0
"518",217,131,6.2,2259.35540992566,30,217,0,0
"519",218,134,6.2,2259.35540992566,30,218,0,0
"520",219,134,6.2,2259.35540992566,30,219,0,0
"521",220,112,8.28033472803347,2259.35540992566,30,220,0,0
"522",221,107,8.28033472803347,2259.35540992566,30,221,0,0
"523",222,102,8.40585774058577,2259.35540992566,30,222,0,0
"524",223,106,8.27615062761506,2259.35540992566,30,223,0,0
"525",224,104,8.27615062761506,2259.35540992566,30,224,0,0
"526",225,100,8.40585774058577,2259.35540992566,30,225,0,0
"527",226,105,8.38912133891213,2259.35540992566,30,226,0,0
"528",227,103,8.38912133891213,2259.35540992566,30,227,0,0
"529",228,106,8.38912133891213,2259.35540992566,30,228,0,0
"530",229,103,9.07949790794979,2259.35540992566,30,229,0,0
"531",230,105,7.85774058577406,2259.35540992566,30,230,0,0
"532",231,102,7.86610878661088,2259.35540992566,30,231,0,0
"533",232,108,7.86610878661088,2259.35540992566,30,232,0,0
"534",233,113,7.78242677824268,2259.35540992566,30,233,0,0
"535",234,118,7.65690376569038,2259.35540992566,30,234,0,0
"536",235,116,7.65690376569038,2259.35540992566,30,235,0,0
"537",236,110,7.65690376569038,2259.35540992566,30,236,0,0
"538",237,115,7.42761506276151,2259.35540992566,30,237,0,0
"539",238,111,7.59497907949791,2259.35540992566,30,238,0,0
"540",239,106,7.61171548117155,2259.35540992566,30,239,0,0
"541",240,112,7.61171548117155,2259.35540992566,30,240,0,0
"542",241,115,7.39832635983264,2259.35540992566,30,241,0,0
"543",242,118,7.31882845188284,2259.35540992566,30,242,0,0
"544",243,115,7.39832635983264,2259.35540992566,30,243,0,0
"545",244,113,8.65355648535565,2259.35540992566,30,244,0,0
"546",245,116,7.96987447698745,2259.35540992566,30,245,0,0
"547",246,121,7.96150627615063,2259.35540992566,30,246,0,0
"548",247,119,8.19748953974895,2259.35540992566,30,247,0,0
"549",248,121,7.74811715481172,2259.35540992566,30,248,0,0
"550",249,126,7.74811715481172,2259.35540992566,30,249,0,0
"551",250,124,8.19748953974895,2259.35540992566,30,250,0,0
"552",251,121,8.19748953974895,2259.35540992566,30,251,0,0
"553",252,123,7.91966527196653,2259.35540992566,30,252,0,0
"554",253,121,8.19748953974895,2259.35540992566,30,253,0,0
"555",254,112,9.40083682008368,2259.35540992566,30,254,0,0
"556",255,116,8.30460251046025,2259.35540992566,30,255,0,0
"557",256,119,8.17907949790795,2259.35540992566,30,256,0,0
"558",257,121,8.17907949790795,2259.35540992566,30,257,0,0
"559",258,118,8.7020920502092,2259.35540992566,30,258,0,0
"560",259,113,8.91966527196653,2259.35540992566,30,259,0,0
"561",260,108,8.91966527196653,2259.35540992566,30,260,0,0
"562",261,104,9.84853556485356,2259.35540992566,30,261,0,0
"563",262,109,9.8234309623431,2259.35540992566,30,262,0,0
"564",263,104,9.84853556485356,2259.35540992566,30,263,0,0
"565",264,102,10.1121338912134,2259.35540992566,30,264,0,0
"566",265,98,10.1497907949791,2259.35540992566,30,265,0,0
"567",266,103,10.0535564853556,2259.35540992566,30,266,0,0
"568",267,107,9.9907949790795,2259.35540992566,30,267,0,0
"569",268,104,12.655230125523,2259.35540992566,30,268,0,0
"570",269,107,12.6468619246862,2259.35540992566,30,269,0,0
"571",270,103,14.5849372384937,2259.35540992566,30,270,0,0
"572",271,101,14.5849372384937,2259.35540992566,30,271,0,0
"573",272,103,13.0284518828452,2259.35540992566,30,272,0,0
"574",273,106,11.0702928870293,2259.35540992566,30,273,0,0
"575",274,110,11.0619246861925,2259.35540992566,30,274,0,0
"576",275,116,11.0619246861925,2259.35540992566,30,275,0,0
"577",276,103,13.4861924686192,2259.35540992566,30,276,0,0
"578",277,100,13.4861924686192,2259.35540992566,30,277,0,0
"579",278,105,13.4861924686192,2259.35540992566,30,278,0,0
"580",279,99,13.5405857740586,2259.35540992566,30,279,0,0
"581",280,96,16.3682008368201,2259.35540992566,30,280,0,0
"582",281,98,16.3682008368201,2259.35540992566,30,281,0,0
"583",282,96,16.3682008368201,2259.35540992566,30,282,0,0
"584",283,98,14.181589958159,2259.35540992566,30,283,0,0
"585",284,94,14.1983263598326,2259.35540992566,30,284,0,0
"586",285,91,14.1983263598326,2259.35540992566,30,285,0,0
"587",286,95,14.181589958159,2259.35540992566,30,286,0,0
"588",287,97,13.7916317991632,2259.35540992566,30,287,0,0
"589",288,92,13.7916317991632,2259.35540992566,30,288,0,0
"590",289,85,9.76569037656904,2259.35540992566,30,289,0,0
"591",290,86,9.29456066945607,2259.35540992566,30,290,0,0
"592",291,84,10.6284518828452,2259.35540992566,30,291,0,0
"593",292,85,12.6301255230126,2259.35540992566,30,292,0,0
"594",293,82,12.7556485355649,2259.35540992566,30,293,0,0
"595",294,78,13.0903765690377,2259.35540992566,30,294,0,0
"596",295,82,13.0652719665272,2259.35540992566,30,295,0,0
"597",296,87,12.78410041841,2259.35540992566,30,296,0,0
"598",297,83,12.7924686192469,2259.35540992566,30,297,0,0
"599",298,78,13.0903765690377,2259.35540992566,30,298,0,0
"600",299,75,13.21589958159,2259.35540992566,30,299,0,0
"601",300,71,14.4276150627615,2259.35540992566,30,300,0,0
"602",301,74,14.2811715481172,2259.35540992566,30,301,0,0
"603",302,77,12.3506276150628,2259.35540992566,30,302,0,0
"604",303,80,11.1866108786611,2259.35540992566,30,303,0,0
"605",304,82,11.1866108786611,2259.35540992566,30,304,0,0
"606",305,87,10.9723849372385,2259.35540992566,30,305,0,0
"607",306,89,10.9556485355649,2259.35540992566,30,306,0,0
"608",307,93,9.95564853556485,2259.35540992566,30,307,0,0
"609",308,90,11.692050209205,2259.35540992566,30,308,0,0
"610",309,92,10.0970711297071,2259.35540992566,30,309,0,0
"611",310,96,10.0970711297071,2259.35540992566,30,310,0,0
"612",311,99,9.03096234309623,2259.35540992566,30,311,0,0
"613",312,97,9.95564853556485,2259.35540992566,30,312,0,0
"614",313,95,9.97238493723849,2259.35540992566,30,313,0,0
"615",314,90,10.2535564853556,2259.35540992566,30,314,0,0
"616",315,86,10.2535564853556,2259.35540992566,30,315,0,0
"617",316,83,11.6242677824268,2259.35540992566,30,316,0,0
"618",317,79,11.7121338912134,2259.35540992566,30,317,0,0
"619",318,83,10.6979079497908,2259.35540992566,30,318,0,0
"620",319,86,9.57489539748954,2259.35540992566,30,319,0,0
"621",320,88,9.24016736401674,2259.35540992566,30,320,0,0
"622",321,93,9.24016736401674,2259.35540992566,30,321,0,0
"623",322,96,9.21087866108787,2259.35540992566,30,322,0,0
"624",323,93,10.1246861924686,2259.35540992566,30,323,0,0
"625",324,97,10.528870292887,2259.35540992566,30,324,0,0
"626",325,102,8.35899581589958,2259.35540992566,30,325,0,0
"627",326,107,8.35899581589958,2259.35540992566,30,326,0,0
"628",327,109,8.35899581589958,2259.35540992566,30,327,0,0
"629",328,106,11.4828451882845,2259.35540992566,30,328,0,0
"630",329,101,11.4828451882845,2259.35540992566,30,329,0,0
"631",330,104,10.1280334728033,2259.35540992566,30,330,0,0
"632",331,101,11.4828451882845,2259.35540992566,30,331,0,0
"633",332,101,11.8803347280335,2259.35540992566,30,332,0,0
"634",333,98,11.9640167364017,2259.35540992566,30,333,0,0
"635",334,95,12.0769874476987,2259.35540992566,30,334,0,0
"636",335,91,12.181589958159,2259.35540992566,30,335,0,0
"637",336,94,12.0142259414226,2259.35540992566,30,336,0,0
"638",337,102,11.9305439330544,2259.35540992566,30,337,0,0
"639",338,105,10.2778242677824,2259.35540992566,30,338,0,0
"640",339,116,9.27949790794979,2259.35540992566,30,339,0,0
"641",340,113,9.93054393305439,2259.35540992566,30,340,0,0
"642",341,119,9.93054393305439,2259.35540992566,30,341,0,0
"643",342,117,10.2652719665272,2259.35540992566,30,342,0,0
"644",343,119,9.54560669456067,2259.35540992566,30,343,0,0
"645",344,122,8.25439330543933,2259.35540992566,30,344,0,0
"646",345,124,8.19163179916318,2259.35540992566,30,345,0,0
"647",346,119,8.40418410041841,2259.35540992566,30,346,0,0
"648",347,124,8.40418410041841,2259.35540992566,30,347,0,0
"649",348,127,7.76569037656904,2259.35540992566,30,348,0,0
"650",349,125,8.16903765690377,2259.35540992566,30,349,0,0
"651",350,120,8.16903765690377,2259.35540992566,30,350,0,0
"652",351,114,8.52050209205021,2259.35540992566,30,351,0,0
"653",352,162,7.34393305439331,2259.35540992566,30,352,0,0
"654",353,164,7.7255230125523,2259.35540992566,30,353,0,0
"655",354,106,10.4125523012552,2259.35540992566,30,354,0,0
"656",355,106,10.4125523012552,2259.35540992566,30,355,0,0
"657",356,109,9.95648535564854,2259.35540992566,30,356,0,0
"658",357,109,9.95648535564854,2259.35540992566,30,357,0,0
"659",358,113,9.83347280334728,2259.35540992566,30,358,0,0
"660",359,112,9.181589958159,2259.35540992566,30,359,0,0
"661",360,115,9.181589958159,2259.35540992566,30,360,0,0
"662",361,120,9.16903765690377,2259.35540992566,30,361,0,0
"663",362,120,9.16903765690377,2259.35540992566,30,362,0,0
"664",363,116,9.25857740585774,2259.35540992566,30,363,0,0
"665",364,119,8.05941422594142,2259.35540992566,30,364,0,0
"666",365,114,8.05941422594142,2259.35540992566,30,365,0,0
"667",366,111,8.06778242677824,2259.35540992566,30,366,0,0
"668",367,108,8.68702928870293,2259.35540992566,30,367,0,0
"669",368,116,8.59916317991632,2259.35540992566,30,368,0,0
"670",369,113,10.0535564853556,2259.35540992566,30,369,0,0
"671",370,116,8.73305439330544,2259.35540992566,30,370,0,0
"672",371,121,8.73305439330544,2259.35540992566,30,371,0,0
"673",372,116,8.73305439330544,2259.35540992566,30,372,0,0
"674",373,113,8.73305439330544,2259.35540992566,30,373,0,0
"675",374,105,8.82092050209205,2259.35540992566,30,374,0,0
"676",375,108,8.82092050209205,2259.35540992566,30,375,0,0
"677",376,105,8.82092050209205,2259.35540992566,30,376,0,0
"678",377,108,8.82092050209205,2259.35540992566,30,377,0,0
"679",378,108,8.82092050209205,2259.35540992566,30,378,0,0
"680",379,112,8.82092050209205,2259.35540992566,30,379,0,0
"681",380,107,8.82092050209205,2259.35540992566,30,380,0,0
"682",381,104,8.82092050209205,2259.35540992566,30,381,0,0
"683",382,108,8.82092050209205,2259.35540992566,30,382,0,0
"684",383,105,10.1958158995816,2259.35540992566,30,383,0,0
"685",384,108,8.68702928870293,2259.35540992566,30,384,0,0
"686",385,105,8.68702928870293,2259.35540992566,30,385,0,0
"687",386,108,7.78326359832636,2259.35540992566,30,386,0,0
"688",387,103,8.02928870292887,2259.35540992566,30,387,0,0
"689",388,108,7.78326359832636,2259.35540992566,30,388,0,0
"690",389,112,6.36401673640167,2259.35540992566,30,389,0,0
"691",390,117,6.35564853556485,2259.35540992566,30,390,1,0
"692",391,112,6.37824267782427,2259.35540992566,30,391,2,0
"693",0,108,6.37824267782427,2146.38763942937,31,0,0,0
"694",1,111,6.37824267782427,2146.38763942937,31,1,1,0
"695",2,134,6.12635983263598,2146.38763942937,31,2,2,0
"696",3,131,6.13891213389121,2146.38763942937,31,3,2,0
"697",4,133,6.13891213389121,2146.38763942937,31,4,2,0
"698",5,131,6.15564853556485,2146.38763942937,31,5,2,0
"699",6,126,6.19497907949791,2146.38763942937,31,6,2,0
"700",7,131,6.15564853556485,2146.38763942937,31,7,2,0
"701",8,139,6.13891213389121,2146.38763942937,31,8,2,0
"702",9,135,6.13891213389121,2146.38763942937,31,9,2,0
"703",10,139,5.99246861924686,2146.38763942937,31,10,2,0
"704",11,118,7.16066945606695,2146.38763942937,31,11,2,0
"705",12,120,7.16066945606695,2146.38763942937,31,12,2,0
"706",13,122,7.16066945606695,2146.38763942937,31,13,2,0
"707",14,117,7.16903765690377,2146.38763942937,31,14,2,0
"708",15,114,7.16903765690377,2146.38763942937,31,15,2,0
"709",16,118,6.8652719665272,2146.38763942937,31,16,2,0
"710",17,116,6.8652719665272,2146.38763942937,31,17,2,0
"711",18,112,6.8652719665272,2146.38763942937,31,18,2,0
"712",19,114,6.85271966527197,2146.38763942937,31,19,2,0
"713",20,110,6.85271966527197,2146.38763942937,31,20,2,0
"714",21,110,7.5581589958159,2146.38763942937,31,21,2,0
"715",22,113,7.5581589958159,2146.38763942937,31,22,2,0
"716",23,110,7.5581589958159,2146.38763942937,31,23,2,0
"717",24,110,7.5581589958159,2146.38763942937,31,24,2,0
"718",25,113,7.54142259414226,2146.38763942937,31,25,2,0
"719",26,111,7.54142259414226,2146.38763942937,31,26,2,0
"720",27,111,7.54142259414226,2146.38763942937,31,27,2,0
"721",28,107,7.56569037656904,2146.38763942937,31,28,2,0
"722",29,103,7.81673640167364,2146.38763942937,31,29,2,0
"723",30,100,7.81673640167364,2146.38763942937,31,30,2,0
"724",31,99,7.90041841004184,2146.38763942937,31,31,2,0
"725",32,97,8.02594142259414,2146.38763942937,31,32,2,0
"726",33,93,8.10962343096234,2146.38763942937,31,33,2,0
"727",0,97,8.02594142259414,2039.0682574579,32,0,0,0
"728",1,99,7.87112970711297,2039.0682574579,32,1,0,0
"729",2,103,7.87112970711297,2039.0682574579,32,2,0,0
"730",3,106,7.85020920502092,2039.0682574579,32,3,0,0
"731",4,102,7.85020920502092,2039.0682574579,32,4,0,0
"732",5,98,7.93389121338912,2039.0682574579,32,5,0,0
"733",6,101,7.93389121338912,2039.0682574579,32,6,0,0
"734",7,99,8.04686192468619,2039.0682574579,32,7,0,0
"735",8,101,8.04686192468619,2039.0682574579,32,8,0,0
"736",9,99,8.22259414225941,2039.0682574579,32,9,0,0
"737",10,102,8.22259414225941,2039.0682574579,32,10,0,0
"738",11,99,8.64100418410042,2039.0682574579,32,11,0,0
"739",12,102,8.22259414225941,2039.0682574579,32,12,0,0
"740",13,105,8.13891213389121,2039.0682574579,32,13,0,0
"741",14,103,8.13891213389121,2039.0682574579,32,14,0,0
"742",15,101,8.45020920502092,2039.0682574579,32,15,0,0
"743",16,103,8.29539748953975,2039.0682574579,32,16,0,0
"744",17,100,8.87280334728034,2039.0682574579,32,17,0,0
"745",18,102,8.28200836820084,2039.0682574579,32,18,0,0
"746",19,110,8.22008368200837,2039.0682574579,32,19,0,0
"747",20,112,8.16150627615063,2039.0682574579,32,20,0,0
"748",21,110,8.22008368200837,2039.0682574579,32,21,0,0
"749",22,113,8.22008368200837,2039.0682574579,32,22,0,0
"750",23,121,8.13640167364017,2039.0682574579,32,23,0,0
"751",24,118,8.13640167364017,2039.0682574579,32,24,0,0
"752",25,110,8.22008368200837,2039.0682574579,32,25,0,0
"753",26,107,8.22008368200837,2039.0682574579,32,26,0,0
"754",27,112,8.22008368200837,2039.0682574579,32,27,0,0
"755",28,116,7.96066945606695,2039.0682574579,32,28,0,0
"756",29,113,7.96066945606695,2039.0682574579,32,29,0,0
"757",30,113,7.96066945606695,2039.0682574579,32,30,0,0
"758",31,109,7.96066945606695,2039.0682574579,32,31,0,0
"759",32,112,7.11548117154812,2039.0682574579,32,32,0,0
"760",33,109,7.7163179916318,2039.0682574579,32,33,0,0
"761",34,107,8.5255230125523,2039.0682574579,32,34,0,0
"762",35,109,7.64686192468619,2039.0682574579,32,35,0,0
"763",36,112,7.26861924686192,2039.0682574579,32,36,0,0
"764",37,114,7.26861924686192,2039.0682574579,32,37,0,0
"765",38,109,7.26861924686192,2039.0682574579,32,38,0,0
"766",39,105,7.56150627615063,2039.0682574579,32,39,0,0
"767",40,102,7.59497907949791,2039.0682574579,32,40,0,0
"768",41,99,7.59497907949791,2039.0682574579,32,41,0,0
"769",42,102,7.58661087866109,2039.0682574579,32,42,0,0
"770",43,106,7.58661087866109,2039.0682574579,32,43,0,0
"771",44,107,7.61673640167364,2039.0682574579,32,44,0,0
"772",45,105,8.31129707112971,2039.0682574579,32,45,0,0
"773",46,109,8.13556485355648,2039.0682574579,32,46,0,0
"774",47,111,8.13556485355648,2039.0682574579,32,47,0,0
"775",48,116,8.03096234309623,2039.0682574579,32,48,0,0
"776",49,119,7.6652719665272,2039.0682574579,32,49,0,0
"777",50,116,7.67364016736402,2039.0682574579,32,50,0,0
"778",51,120,7.64351464435146,2039.0682574579,32,51,0,0
"779",52,124,7.64351464435146,2039.0682574579,32,52,0,0
"780",53,120,7.64351464435146,2039.0682574579,32,53,0,0
"781",54,117,8.23933054393305,2039.0682574579,32,54,0,0
"782",55,120,8.23096234309623,2039.0682574579,32,55,0,0
"783",56,120,8.23096234309623,2039.0682574579,32,56,0,0
"784",57,117,8.56317991631799,2039.0682574579,32,57,0,0
"785",58,120,8.15146443514644,2039.0682574579,32,58,0,0
"786",59,123,8.02426778242678,2039.0682574579,32,59,0,0
"787",60,120,8.0326359832636,2039.0682574579,32,60,0,0
"788",61,116,8.0326359832636,2039.0682574579,32,61,0,0
"789",62,113,8.15983263598326,2039.0682574579,32,62,0,0
"790",63,108,8.26443514644351,2039.0682574579,32,63,0,0
"791",64,105,8.67615062761506,2039.0682574579,32,64,0,0
"792",65,99,8.818410041841,2039.0682574579,32,65,0,0
"793",66,101,8.3581589958159,2039.0682574579,32,66,0,0
"794",67,106,8.3581589958159,2039.0682574579,32,67,0,0
"795",68,102,8.53389121338912,2039.0682574579,32,68,0,0
"796",69,97,8.53389121338912,2039.0682574579,32,69,0,0
"797",70,100,8.36987447698745,2039.0682574579,32,70,0,0
"798",71,97,8.36987447698745,2039.0682574579,32,71,0,0
"799",72,100,8.1020920502092,2039.0682574579,32,72,0,0
"800",73,100,8.1020920502092,2039.0682574579,32,73,0,0
"801",74,95,8.1489539748954,2039.0682574579,32,74,0,0
"802",75,93,8.3163179916318,2039.0682574579,32,75,0,0
"803",76,91,8.4,2039.0682574579,32,76,1,0
